player_id,games_played,min_avg,fgm_avg,fga_avg,fg_pct,fg3m_avg,fg3a_avg,fg3_pct,ftm_avg,fta_avg,ft_pct,oreb_avg,dreb_avg,reb_avg,ast_avg,stl_avg,blk_avg,tov_avg,pf_avg,pts_avg,ast_tov_ratio,season
1628386,82,27.988,5.512,7.805,0.697,0.0,0.061,0.0,2.427,3.378,0.582,2.634,7.098,9.732,1.927,0.939,0.89,1.183,1.549,13.451,1.629,2024-25
1628389,78,34.346,6.923,14.269,0.478,1.013,2.833,0.308,3.218,4.205,0.693,2.372,7.231,9.603,4.321,1.256,0.679,2.064,2.077,18.077,2.093,2024-25
1628392,57,27.877,4.895,8.421,0.583,0.0,0.333,0.0,1.386,2.053,0.427,2.86,7.86,10.719,3.842,0.825,1.088,1.684,3.0,11.175,2.281,2024-25
1628398,65,29.785,5.692,13.046,0.438,1.477,4.815,0.254,1.969,3.108,0.461,0.831,4.862,5.692,2.338,0.554,0.292,2.246,1.831,14.831,1.041,2024-25
1628401,76,33.829,5.579,12.618,0.442,3.487,9.092,0.386,1.776,2.118,0.623,0.882,3.605,4.487,4.75,0.947,1.053,1.724,1.816,16.421,2.756,2024-25
1628404,77,37.61,5.247,10.0,0.527,1.091,3.273,0.313,2.065,2.662,0.565,2.091,7.481,9.571,5.883,1.545,0.351,2.052,2.61,13.649,2.867,2024-25
1628408,9,4.0,0.222,0.333,0.222,0.222,0.333,0.222,0.111,0.667,0.056,0.111,0.444,0.556,0.556,0.111,0.0,0.111,0.333,0.778,5.0,2024-25
1628415,75,31.84,5.12,11.933,0.423,2.48,6.253,0.388,1.32,1.613,0.451,1.0,2.667,3.667,1.707,0.8,0.213,1.013,3.227,14.04,1.684,2024-25
1628418,66,14.591,2.47,4.864,0.462,0.727,2.242,0.297,0.833,0.97,0.438,1.258,2.545,3.803,0.803,0.424,0.621,0.455,1.152,6.5,1.767,2024-25
1628420,45,12.711,1.844,4.333,0.389,0.689,1.911,0.264,0.8,0.933,0.289,0.267,1.222,1.489,1.622,0.444,0.067,0.467,0.511,5.178,3.476,2024-25
1628427,13,10.385,0.769,2.0,0.219,0.308,1.154,0.141,0.0,0.0,0.0,0.462,2.0,2.462,0.692,0.231,0.154,0.846,0.769,1.846,0.818,2024-25
1628436,73,18.685,2.562,3.836,0.564,0.0,0.041,0.0,0.918,1.329,0.333,2.603,2.712,5.315,1.603,0.493,0.973,0.425,1.63,6.041,3.774,2024-25
1628449,50,17.28,3.64,7.4,0.46,1.4,3.86,0.305,1.36,1.74,0.402,1.4,3.08,4.48,0.66,0.48,0.5,0.58,1.36,10.04,1.138,2024-25
1628464,37,16.324,1.649,3.405,0.414,0.243,0.973,0.171,0.784,0.946,0.299,1.162,3.135,4.297,1.595,0.459,0.486,0.676,1.811,4.324,2.36,2024-25
1628467,34,18.735,1.088,2.824,0.322,0.382,1.441,0.213,0.471,0.618,0.191,0.735,2.059,2.794,1.265,0.265,0.5,0.676,1.941,3.029,1.87,2024-25
1628470,26,12.0,1.462,3.462,0.312,0.923,2.538,0.272,0.308,0.462,0.154,1.038,1.769,2.808,0.654,0.308,0.462,0.308,1.308,4.154,2.125,2024-25
1628960,64,24.125,3.422,7.641,0.454,2.328,5.469,0.428,1.453,1.781,0.468,0.531,2.5,3.031,2.141,0.844,0.297,1.172,1.484,10.625,1.827,2024-25
1628963,31,8.645,1.774,3.419,0.38,0.097,0.613,0.038,0.742,1.129,0.266,1.226,1.484,2.71,0.355,0.29,0.258,0.387,0.581,4.387,0.917,2024-25
1628964,32,12.938,1.625,3.5,0.462,0.469,1.688,0.222,0.594,0.844,0.294,1.0,3.531,4.531,0.562,0.281,0.969,0.625,1.75,4.312,0.9,2024-25
1628969,82,37.073,7.22,14.427,0.489,2.0,5.646,0.325,1.171,1.439,0.421,0.866,2.293,3.159,3.732,0.915,0.524,1.61,1.549,17.61,2.318,2024-25
1628970,64,31.703,7.328,17.016,0.427,2.203,7.031,0.312,3.453,3.969,0.774,1.125,6.391,7.516,3.875,0.688,0.703,2.125,1.453,20.312,1.824,2024-25
1628971,41,22.439,3.171,7.537,0.357,0.659,1.976,0.233,1.293,1.585,0.557,0.976,3.024,4.0,2.049,0.829,0.244,0.951,1.732,8.293,2.154,2024-25
1628973,65,35.4,9.0,18.462,0.484,2.338,6.108,0.352,5.662,6.892,0.779,0.415,2.462,2.877,7.308,0.923,0.123,2.523,2.123,26.0,2.896,2024-25
1628975,36,8.917,1.528,4.056,0.339,0.972,2.917,0.225,0.222,0.278,0.111,0.111,0.972,1.083,1.111,0.361,0.083,0.306,0.417,4.25,3.636,2024-25
1628976,68,25.882,3.324,7.221,0.463,0.544,2.324,0.233,1.897,2.574,0.54,2.221,5.015,7.235,1.971,0.765,0.603,1.132,2.926,9.088,1.74,2024-25
1628978,62,25.887,4.032,9.565,0.414,2.806,7.065,0.388,0.79,1.016,0.333,0.516,3.161,3.677,3.629,1.177,0.274,1.597,1.839,11.661,2.273,2024-25
1628981,17,8.529,1.529,2.882,0.491,0.0,0.0,0.0,0.353,0.471,0.176,1.235,1.765,3.0,1.059,0.235,0.529,0.824,1.588,3.412,1.286,2024-25
1628983,76,34.158,11.316,21.789,0.525,2.145,5.724,0.398,7.908,8.803,0.891,0.882,4.105,4.987,6.395,1.724,1.013,2.408,2.158,32.684,2.656,2024-25
1628988,62,12.79,1.887,4.323,0.366,1.161,2.919,0.314,0.548,0.661,0.255,0.21,1.048,1.258,1.339,0.306,0.177,0.597,1.032,5.484,2.243,2024-25
1628989,69,24.333,3.725,8.754,0.394,1.913,5.667,0.305,0.507,0.71,0.238,0.435,2.536,2.971,2.261,0.957,0.333,0.971,1.754,9.87,2.328,2024-25
1628991,74,29.784,8.0,16.392,0.487,1.973,5.257,0.372,4.203,5.378,0.744,1.23,4.405,5.635,2.0,1.243,1.527,2.068,3.473,22.176,0.967,2024-25
1628997,45,27.067,2.867,6.756,0.412,0.822,2.289,0.272,1.356,2.178,0.394,1.178,2.756,3.933,2.111,1.022,0.511,1.244,1.933,7.911,1.696,2024-25
1628998,53,22.132,2.566,6.132,0.39,0.811,2.849,0.246,0.811,1.151,0.34,1.0,3.226,4.226,1.981,1.057,0.604,0.962,1.792,6.755,2.059,2024-25
1629001,6,20.167,3.667,9.0,0.38,2.167,5.833,0.34,0.833,1.333,0.194,1.0,2.333,3.333,2.833,1.167,0.333,1.667,3.0,10.333,1.7,2024-25
1629003,57,14.649,2.018,4.456,0.323,0.667,1.86,0.204,0.825,1.035,0.273,0.544,1.281,1.825,1.789,0.439,0.07,0.702,1.175,5.526,2.55,2024-25
1629004,38,19.974,3.105,7.947,0.364,1.842,5.342,0.329,0.737,0.921,0.325,0.579,1.789,2.368,2.0,0.5,0.184,1.368,1.132,8.789,1.462,2024-25
1629006,40,15.675,2.35,5.3,0.416,0.8,2.3,0.265,1.575,2.125,0.359,1.125,1.7,2.825,0.825,1.2,0.45,0.775,1.175,7.075,1.065,2024-25
1629008,77,33.701,6.857,13.61,0.502,2.506,6.351,0.385,1.935,2.519,0.653,1.792,5.221,7.013,2.143,0.649,0.494,1.351,2.039,18.156,1.587,2024-25
1629012,63,27.968,6.603,13.762,0.48,1.746,4.302,0.37,3.444,3.984,0.758,0.952,1.762,2.714,4.19,0.746,0.095,2.54,2.286,18.397,1.65,2024-25
1629013,50,15.22,2.12,4.6,0.438,1.24,3.12,0.312,0.24,0.36,0.11,0.22,1.0,1.22,0.54,0.46,0.04,0.44,1.04,5.72,1.227,2024-25
1629014,70,32.714,6.843,16.071,0.414,3.071,8.471,0.338,2.5,2.771,0.681,0.357,2.343,2.7,4.814,0.857,0.071,2.043,1.671,19.257,2.357,2024-25
1629018,74,25.568,3.824,8.878,0.424,2.432,5.851,0.393,1.054,1.243,0.407,0.27,2.0,2.27,1.176,0.973,0.054,0.568,1.676,11.135,2.071,2024-25
1629020,36,16.111,1.639,3.361,0.427,0.25,0.889,0.144,0.556,1.0,0.222,1.889,3.167,5.056,1.139,0.972,0.278,0.806,1.861,4.083,1.414,2024-25
1629021,30,18.8,4.667,8.3,0.537,0.9,2.5,0.338,2.633,3.667,0.6,1.333,3.6,4.933,1.4,0.8,0.4,1.633,1.833,12.867,0.857,2024-25
1629023,57,32.158,5.281,11.667,0.445,1.596,4.193,0.357,2.509,3.474,0.487,1.439,6.316,7.754,2.298,1.105,1.053,2.07,2.298,14.667,1.11,2024-25
1629026,69,16.391,2.478,5.13,0.483,0.957,2.478,0.344,0.406,0.565,0.203,0.942,2.551,3.493,1.406,0.623,0.145,0.565,1.594,6.319,2.487,2024-25
1629027,76,36.026,7.447,18.105,0.407,2.868,8.447,0.325,6.461,7.382,0.841,0.474,2.632,3.105,11.579,1.197,0.158,4.671,1.908,24.224,2.479,2024-25
1629028,40,30.25,6.625,11.7,0.568,0.15,0.8,0.096,1.0,1.5,0.297,3.1,7.05,10.15,1.6,0.775,0.975,1.725,2.2,14.4,0.928,2024-25
1629029,50,35.32,9.22,20.5,0.449,3.54,9.62,0.355,6.18,7.9,0.778,0.8,7.38,8.18,7.66,1.78,0.42,3.58,2.52,28.16,2.14,2024-25
1629048,70,20.5,2.957,4.843,0.557,0.043,0.4,0.036,1.214,1.9,0.372,2.386,4.229,6.614,1.957,0.7,1.4,1.029,2.143,7.171,1.903,2024-25
1629057,20,17.55,2.5,3.9,0.534,0.05,0.15,0.05,0.75,0.85,0.3,1.75,4.15,5.9,1.05,0.65,1.65,0.85,1.55,5.8,1.235,2024-25
1629060,59,31.627,4.966,9.763,0.514,1.729,4.186,0.389,1.475,1.915,0.533,1.339,3.661,5.0,1.407,0.763,0.441,0.831,1.78,13.136,1.694,2024-25
1629098,9,4.889,0.556,1.889,0.25,0.444,1.444,0.222,0.0,0.0,0.0,0.222,0.333,0.556,0.111,0.0,0.222,0.222,0.333,1.556,0.5,2024-25
1629111,42,11.881,1.929,3.619,0.423,0.262,0.619,0.222,0.643,0.952,0.284,1.333,1.929,3.262,0.881,0.31,0.238,0.5,1.167,4.762,1.762,2024-25
1629130,74,24.149,3.919,8.959,0.416,2.568,6.527,0.381,0.635,0.716,0.288,0.243,2.014,2.257,2.378,0.541,0.081,1.162,1.824,11.041,2.047,2024-25
1629162,46,6.848,0.674,1.565,0.275,0.413,1.0,0.223,0.37,0.478,0.174,0.13,0.522,0.652,1.109,0.348,0.022,0.348,0.391,2.13,3.188,2024-25
1629216,72,21.194,2.333,5.833,0.38,1.514,4.292,0.304,0.208,0.292,0.111,0.278,1.0,1.278,1.361,0.708,0.181,0.569,2.111,6.389,2.39,2024-25
1629234,61,12.23,1.885,3.18,0.507,0.049,0.098,0.049,0.77,1.164,0.291,0.984,2.721,3.705,0.885,0.197,0.639,0.672,1.033,4.59,1.317,2024-25
1629312,74,24.568,2.419,5.284,0.393,1.203,3.149,0.318,0.419,0.581,0.159,0.973,2.432,3.405,1.514,0.919,0.5,0.73,2.216,6.459,2.074,2024-25
1629599,72,24.278,3.333,7.083,0.438,1.403,3.431,0.357,1.597,1.792,0.561,0.444,1.792,2.236,1.069,0.556,0.097,0.625,1.667,9.667,1.711,2024-25
1629610,47,22.766,2.511,6.191,0.359,1.17,3.489,0.292,0.511,0.638,0.229,0.787,2.085,2.872,1.128,0.553,0.532,0.745,2.106,6.702,1.514,2024-25
1629611,67,21.119,3.06,6.164,0.47,0.896,2.433,0.34,0.701,1.015,0.276,1.015,1.955,2.97,1.806,0.701,0.224,0.701,1.91,7.716,2.574,2024-25
1629614,65,28.969,3.8,8.292,0.469,0.785,2.692,0.28,1.662,2.092,0.526,0.523,2.8,3.323,5.015,1.215,0.169,1.723,2.292,10.046,2.911,2024-25
1629618,49,13.531,1.571,3.673,0.378,0.816,2.061,0.279,0.122,0.163,0.082,0.306,1.143,1.449,2.184,0.388,0.102,0.49,0.776,4.082,4.458,2024-25
1629622,50,25.46,3.3,7.46,0.43,2.26,5.86,0.357,0.56,0.68,0.24,1.06,3.28,4.34,3.16,0.52,0.24,1.08,2.08,9.42,2.926,2024-25
1629626,36,12.5,2.667,5.083,0.495,0.889,2.583,0.223,0.556,0.722,0.218,0.556,2.333,2.889,0.611,0.25,0.694,0.556,0.556,6.778,1.1,2024-25
1629627,30,28.533,9.6,16.933,0.558,0.1,0.433,0.067,5.267,8.033,0.615,2.533,4.667,7.2,5.3,1.233,0.9,3.0,2.733,24.567,1.767,2024-25
1629628,58,32.207,7.931,16.931,0.471,1.845,5.276,0.362,3.379,5.362,0.543,1.052,5.259,6.31,5.414,0.793,0.293,2.845,2.362,21.086,1.903,2024-25
1629629,33,17.848,1.152,2.848,0.354,0.394,1.424,0.22,0.485,0.788,0.2,0.515,1.485,2.0,0.667,1.0,0.303,0.364,1.303,3.182,1.833,2024-25
1629630,50,30.3,8.08,17.78,0.459,1.76,5.7,0.3,5.26,6.38,0.801,0.68,3.42,4.1,7.28,1.22,0.24,3.7,2.26,23.18,1.968,2024-25
1629631,64,27.219,5.594,11.906,0.472,2.453,6.062,0.401,3.359,3.969,0.722,0.688,3.344,4.031,1.438,0.781,0.203,1.281,2.422,17.0,1.122,2024-25
1629632,74,33.095,6.865,15.149,0.446,2.919,7.892,0.364,3.743,4.149,0.813,0.338,3.351,3.689,4.459,0.932,0.216,2.392,2.081,20.392,1.864,2024-25
1629634,64,18.891,3.688,5.938,0.589,0.016,0.266,0.004,0.953,1.359,0.338,1.984,3.109,5.094,1.031,0.812,0.562,0.641,2.266,8.344,1.61,2024-25
1629636,75,30.667,7.387,15.653,0.476,2.827,7.053,0.401,2.987,3.4,0.729,0.627,2.227,2.853,6.747,1.213,0.147,2.52,1.907,20.587,2.677,2024-25
1629637,56,19.518,2.875,3.982,0.702,0.0,0.054,0.0,1.089,1.75,0.42,1.393,3.411,4.804,1.036,0.554,0.911,0.768,2.429,6.839,1.349,2024-25
1629638,82,25.293,3.293,7.512,0.44,1.72,4.512,0.389,1.122,1.439,0.448,0.659,2.573,3.232,2.72,0.61,0.415,1.207,1.695,9.427,2.253,2024-25
1629639,77,35.403,8.455,17.896,0.477,3.26,8.701,0.374,3.727,4.247,0.803,0.455,4.727,5.182,5.506,0.896,0.221,2.571,1.104,23.896,2.141,2024-25
1629640,77,23.779,4.818,10.0,0.47,1.13,3.558,0.292,1.948,2.519,0.576,1.455,3.364,4.818,1.623,0.636,0.286,1.0,1.494,12.714,1.623,2024-25
1629643,9,21.778,2.222,4.444,0.456,1.222,3.111,0.285,0.222,0.333,0.074,2.333,2.889,5.222,1.667,0.556,0.444,0.333,0.556,5.889,5.0,2024-25
1629645,75,19.76,3.907,8.693,0.439,0.733,2.36,0.242,1.733,2.253,0.458,0.56,3.147,3.707,3.413,1.08,0.173,1.813,1.587,10.28,1.882,2024-25
1629646,36,10.472,1.889,3.25,0.473,0.0,0.0,0.0,0.583,0.917,0.229,1.556,2.667,4.222,0.472,0.389,0.833,0.639,1.389,4.361,0.739,2024-25
1629650,13,9.231,2.615,3.769,0.413,0.0,0.0,0.0,0.615,0.846,0.251,0.923,2.462,3.385,0.154,0.462,0.308,0.846,1.308,5.846,0.182,2024-25
1629651,70,26.929,4.571,8.114,0.567,0.071,0.3,0.057,1.129,2.2,0.321,2.243,5.114,7.357,2.243,0.886,1.429,1.243,2.143,10.343,1.805,2024-25
1629652,71,29.254,3.634,8.352,0.418,2.394,5.817,0.376,0.465,0.648,0.205,1.254,2.873,4.127,1.62,1.113,0.549,0.718,2.93,10.127,2.255,2024-25
1629655,57,21.596,4.965,7.07,0.692,0.0,0.0,0.0,2.368,3.439,0.611,2.719,4.088,6.807,1.404,0.404,1.789,1.158,2.667,12.298,1.212,2024-25
1629656,75,26.867,5.12,10.973,0.427,2.16,5.613,0.335,2.16,2.853,0.528,0.787,3.533,4.32,3.04,0.987,0.293,1.88,1.84,14.56,1.617,2024-25
1629659,58,12.448,2.293,5.017,0.325,0.707,2.103,0.209,1.241,1.69,0.343,0.328,1.397,1.724,1.431,0.362,0.19,0.69,1.017,6.534,2.075,2024-25
1629660,70,19.857,4.557,8.829,0.514,1.586,3.614,0.379,1.843,2.114,0.615,0.714,1.757,2.471,3.386,1.114,0.043,1.314,1.457,12.543,2.576,2024-25
1629661,57,31.579,6.228,13.105,0.478,2.789,7.158,0.402,3.526,3.947,0.773,0.947,3.386,4.333,3.404,0.93,0.439,1.737,1.825,18.772,1.96,2024-25
1629669,8,21.0,3.25,9.125,0.319,1.0,3.375,0.317,0.875,1.375,0.5,0.75,1.75,2.5,2.25,0.125,0.5,1.0,1.125,8.375,2.25,2024-25
1629673,68,29.471,6.721,15.544,0.42,3.456,9.147,0.367,3.559,4.029,0.766,0.456,2.529,2.985,4.456,1.265,0.397,3.0,2.956,20.456,1.485,2024-25
1629674,62,13.919,2.129,3.274,0.54,0.0,0.048,0.0,0.742,0.984,0.312,1.435,2.371,3.806,0.726,0.29,0.677,0.645,1.71,5.0,1.125,2024-25
1629675,80,27.562,5.325,11.538,0.454,2.188,5.775,0.356,1.388,1.788,0.506,1.15,4.85,6.0,2.262,0.725,0.9,1.35,2.362,14.225,1.676,2024-25
1629684,16,29.938,3.375,7.688,0.44,1.688,4.625,0.363,1.938,2.312,0.578,1.125,4.0,5.125,2.312,1.125,0.812,1.75,2.875,10.375,1.321,2024-25
1629723,46,12.13,0.891,1.978,0.368,0.5,1.348,0.29,0.152,0.174,0.098,0.804,2.478,3.283,0.913,0.652,0.304,0.348,0.696,2.435,2.625,2024-25
1629726,47,17.702,2.17,5.468,0.349,1.809,4.638,0.345,1.362,1.66,0.447,0.277,1.574,1.851,1.277,0.553,0.319,0.66,1.723,7.511,1.935,2024-25
1629731,59,21.271,1.898,4.593,0.43,1.356,3.763,0.364,0.271,0.508,0.15,0.864,3.356,4.22,1.288,0.712,0.339,0.373,1.712,5.424,3.455,2024-25
1629750,68,18.485,1.809,4.221,0.405,0.676,2.074,0.291,0.809,1.118,0.334,0.868,2.338,3.206,0.824,0.956,0.456,0.471,1.441,5.103,1.75,2024-25
1630162,79,36.304,9.127,20.405,0.447,4.051,10.266,0.388,5.253,6.278,0.784,0.772,4.924,5.696,4.544,1.152,0.646,3.152,1.899,27.557,1.442,2024-25
1630163,47,32.021,8.638,21.34,0.4,3.809,11.234,0.342,4.106,4.872,0.766,1.0,3.936,4.936,7.362,1.149,0.277,3.553,3.34,25.191,2.072,2024-25
1630164,1,5.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2024-25
1630166,72,30.014,5.583,11.722,0.462,1.736,4.75,0.338,4.028,5.167,0.739,1.528,5.722,7.25,3.903,0.986,0.486,2.722,2.375,16.931,1.434,2024-25
1630167,79,19.57,4.013,7.582,0.514,1.392,3.81,0.302,1.127,1.443,0.406,0.709,3.316,4.025,1.62,0.582,0.354,0.861,1.367,10.544,1.882,2024-25
1630168,74,27.838,5.243,9.243,0.559,0.649,2.0,0.235,2.216,2.919,0.538,2.973,5.946,8.919,2.27,0.932,0.919,1.216,2.608,13.351,1.867,2024-25
1630169,73,33.603,6.521,13.781,0.454,2.986,7.699,0.365,2.589,3.041,0.657,0.575,2.959,3.534,9.219,1.438,0.671,1.644,1.26,18.616,5.608,2024-25
1630170,64,31.0,6.156,13.891,0.434,2.469,6.703,0.356,1.484,1.875,0.525,0.531,3.453,3.984,2.859,1.312,0.516,1.375,1.688,16.266,2.08,2024-25
1630171,55,19.2,2.255,4.855,0.474,1.018,2.745,0.342,0.6,0.836,0.25,0.891,1.473,2.364,1.236,0.582,0.291,0.418,1.891,6.127,2.957,2024-25
1630172,63,24.984,3.254,8.19,0.392,1.524,4.317,0.329,0.952,1.317,0.394,0.683,3.079,3.762,1.968,0.762,0.508,1.365,1.397,8.984,1.442,2024-25
1630173,57,20.491,2.877,5.737,0.499,0.175,0.632,0.11,0.719,1.211,0.321,1.772,3.789,5.561,0.965,0.825,0.737,0.789,1.421,6.649,1.222,2024-25
1630174,45,24.956,4.267,8.422,0.487,1.867,4.333,0.43,1.622,1.778,0.523,0.822,3.133,3.956,1.2,0.778,0.378,0.822,2.533,12.022,1.459,2024-25
1630175,67,18.418,3.433,8.104,0.401,1.149,3.254,0.326,1.388,1.687,0.448,0.687,2.358,3.045,2.851,0.672,0.478,1.537,2.254,9.403,1.854,2024-25
1630178,52,37.75,9.173,20.981,0.427,3.096,9.192,0.326,4.885,5.558,0.87,0.288,3.058,3.346,6.096,1.75,0.404,2.385,2.231,26.327,2.556,2024-25
1630182,68,27.794,2.647,6.191,0.402,1.426,3.647,0.338,0.721,1.059,0.321,0.824,1.706,2.529,1.588,1.088,0.221,1.029,2.426,7.441,1.543,2024-25
1630183,82,31.939,4.854,10.171,0.47,1.22,3.695,0.342,1.268,1.561,0.405,1.573,4.159,5.732,1.988,1.341,0.902,1.159,2.744,12.195,1.716,2024-25
1630188,64,15.109,2.969,6.375,0.456,1.125,3.469,0.296,1.125,1.391,0.395,1.391,4.188,5.578,1.016,0.266,0.688,0.578,1.484,8.188,1.757,2024-25
1630191,72,19.903,2.444,4.375,0.532,0.236,0.736,0.15,0.917,1.208,0.351,1.806,3.736,5.542,1.708,0.389,1.403,0.944,2.542,6.042,1.809,2024-25
1630192,57,10.684,1.228,2.474,0.397,0.298,0.912,0.156,0.474,0.772,0.187,0.579,1.0,1.579,0.404,0.439,0.667,0.246,1.088,3.228,1.643,2024-25
1630193,33,27.727,5.576,13.273,0.435,2.576,6.818,0.377,3.364,3.879,0.769,0.485,3.061,3.545,5.788,0.697,0.121,1.758,1.848,17.091,3.293,2024-25
1630194,45,9.756,1.6,3.156,0.432,0.178,0.622,0.163,0.711,0.933,0.283,0.889,1.844,2.733,0.978,0.867,0.556,0.578,1.667,4.089,1.692,2024-25
1630198,74,21.703,3.5,7.946,0.412,2.595,6.297,0.383,0.622,0.757,0.268,0.554,2.095,2.649,1.608,0.649,0.122,0.514,1.527,10.216,3.132,2024-25
1630200,46,19.652,2.783,5.174,0.51,0.413,1.043,0.257,1.196,1.457,0.419,0.674,1.848,2.522,4.174,0.804,0.217,0.761,1.196,7.174,5.486,2024-25
1630202,80,28.438,5.112,10.825,0.451,3.188,7.825,0.385,0.888,1.05,0.324,1.275,2.562,3.838,3.488,0.875,0.175,1.038,1.475,14.3,3.361,2024-25
1630208,57,22.035,3.596,6.088,0.539,0.0,0.035,0.0,2.088,2.807,0.539,2.596,5.579,8.175,0.86,0.246,0.965,1.421,2.474,9.281,0.605,2024-25
1630214,33,7.0,0.394,1.606,0.164,0.152,0.97,0.061,0.091,0.121,0.045,0.303,1.0,1.303,0.212,0.333,0.152,0.424,0.545,1.03,0.5,2024-25
1630215,60,17.417,3.383,7.55,0.434,1.0,2.817,0.258,1.25,1.517,0.494,0.417,1.417,1.833,3.667,0.7,0.217,1.333,1.617,9.017,2.75,2024-25
1630217,69,31.928,7.145,14.754,0.475,2.377,6.058,0.38,2.565,2.87,0.7,0.899,5.159,6.058,5.348,1.159,0.406,2.449,2.377,19.232,2.183,2024-25
1630222,10,4.6,0.9,1.8,0.291,0.1,0.8,0.033,0.4,0.5,0.25,0.2,0.7,0.9,1.1,0.0,0.1,0.1,0.3,2.3,11.0,2024-25
1630224,82,32.902,7.415,17.524,0.41,2.854,8.061,0.332,3.329,4.098,0.683,0.549,4.049,4.598,3.439,0.866,0.329,2.476,1.549,21.012,1.389,2024-25
1630227,3,4.667,0.0,0.333,0.0,0.0,0.333,0.0,0.333,0.667,0.167,0.0,1.333,1.333,1.0,0.0,0.0,1.333,0.333,0.333,0.75,2024-25
1630228,47,24.319,5.489,12.085,0.446,0.979,3.213,0.251,3.34,5.0,0.563,1.191,3.426,4.617,2.213,0.809,0.447,1.511,1.915,15.298,1.465,2024-25
1630230,69,27.783,5.246,10.319,0.489,0.87,3.159,0.233,1.884,2.319,0.561,1.101,3.652,4.754,3.014,1.014,0.159,1.623,1.58,13.246,1.857,2024-25
